,DESC_KOR,label
267,고디바 초콜레티어 코리아,25
268,고디바 큐브 초콜릿 딸기,25
269,고디바 초콜릿 비스킷 코리아 (74195),25
272,바리스타블렌드에스프레소빈초콜릿,25
273,밀크초콜릿말트볼,25
274,체리초콜릿,25
276,리터 스포트 화이트 크리스프 초콜릿,25
278,리터 스포트 헤이즐넛 초콜릿,25
284,19 앙샹뜨 어쏘트먼트 13조각 (200775),25
285,토피트리플초콜릿,25
286,다크초콜릿캔디드캐러멜,25
287,트러플즈초콜릿,25
288,리터 스포트 콘플레이크 초콜릿,25
289,트윅스 미니스 (M0642300),25
294,골드 기프팅 펀 (76814),25
296,골드 기프팅 댄스 (76810),25
299,소피 초콜릿 커버드 토피,25
300,해피 애니멀 쿠키,25
301,테네렐리 스트로베리앤요거트,25
302,골드 기프팅 익사이트먼트 (76812),25
303,골드 기프팅 서프라이즈 (76813),25
304,고디바 초콜릿 돔(28),25
305,초콜릿라운드,25
306,밀크초콜릿 위드 아몬드카라멜(3099903),25
309,로또 비스킷 캐러멜 초콜릿,25
311,폴리 오리지날(3199902),25
315,타르투피니 비안코살,25
316,이모션 밀크 선물박스 160g,25
318,무알콜 초콜릿 어소트먼트,25
319,모카테초콜릿칩쿠키,25
321,라스베리맛다크초콜릿링쿠키,25
322,다크초콜릿링쿠키,25
323,데코레이티드버틈쿠키,25
324,미니초콜릿칩쿠키,25
325,밀크 초콜릿 커버드 프레첼 (2824),25
326,다크 초콜릿 커버드 프레첼 (6045),25
329,반스베리 초콜릿 코티드 레이진,25
330,반스베리 초콜릿 코티드 아몬드 넛,25
331,반스베리 티라미수 초콜릿 코티드 아몬드 넛,25
332,반스베리 라이스 크라켈,25
335,타르투피니 비안코살 (106103),25
338,초코칩 쿠키,25
339,녹차맛초콜릿,25
340,쿠키앤크림초콜릿,25
341,에스프레소초콜릿,25
348,어쏘티드 허니 패티,25
349,누가틴 (180071),25
350,알티나타 초코 비스킷,25
351,필리피노 초코 쿠키,25
352,필리피노 밀크초코 쿠키,25
355,필리피노 화이트초코 쿠키,25
356,고디바 초콜릿 어쏘트먼트,25
357,고디바 초콜릿 어쏘트먼트 24,25
360,피넛버터토피초콜릿,25
362,블루베리초콜릿,25
364,브라우니 쿠키 (COOKIES BROWNIE),25
365,커클랜드 시그니춰 유기농 벨지안 씬 초콜릿,25
367,"로아커 초콜릿 클래식 화이트(5,100g)",25
368,안티구아 타짜도로 초콜릿,25
370,밀크초콜릿크랜베리,25
371,밀크초콜릿스트로베리,25
374,다크초콜릿콘플레이크클러스터,25
375,밀크초콜릿피칸,25
376,물리노 비안코 판 디 스텔라,25
377,딸기요구르트초콜릿,25
378,요구르트초콜릿스트로베리크리스피클러스터,25
379,트리플 초코칩 쿠키,25
381,트뤼프 큐브 다크 바닐라 (70569),25
382,오가닉밀크초콜릿스펠트볼,25
384,웨이퍼 초코바,25
385,스니커즈 펀사이즈 [9KG- 10145464],25
387,하와이언 호스트 초콜릿 커버드 마카다미아,25
391,핑구니,25
392,화이트 초콜릿 스트로베리 레몬치즈케익향클러스터,25
393,노치올라 프란그라짜 N.1 (23300),25
394,민트 프랄린 (23301),25
395,어 컬렉션 벨지언 초코,25
396,치카,25
397,킷캣 다크밀크 11.5kg,25
398,"더블 크리스프 해골모양-10,880g",25
399,몬스터머니더블크리스피,25
400,킷캣 오리지널 12kg,25
401,길리안 시쉘(250g),25
402,씨쉘 벨지언 초코,25
403,위토스 크리스피 셀렉션,25
404,츄엣 (226g),25
405,고디바 벨지안 로얄 컬렉션 12조각 (200988),25
406,몰티저스 초코볼,25
407,바인리히 스트로베리 크리스피 초콜릿,25
408,벨지안 프랄린 셀렉션,25
409,라이스롤,25
411,바인리히 딸기 요거트 필링 초콜릿,25
413,"버릴스 밀크초콜릿(종합-아몬드,헤이즐넛,건포도)",25
414,스니커즈 미니스 하비스트(땅콩 22% 함유)(10114716),25
415,투바나 (1000g),25
418,리터 딸기크림 초콜릿 (10kg),25
419,리터 헤이즐넛 초콜릿 (10kg),25
421,리터 홀 헤이즐넛 화이트 (8.335kg),25
422,리터 스포트 콘플레이크 초콜릿 (100g),25
423,워커스 종합 클래식,25
425,지큐브 어쏘트먼트 14조각 (200986),25
426,지큐브 어쏘트먼트 펌킨박스 22조각 (200987),25
427,리터 미니 초콜릿믹스 (150g),25
428,리터 스포트 초코 4종 미니미니 (1kg),25
432,버터 핑거 초코 샌드,25
433,벨지안 프랄린스,25
435,다크초코에그롤,25
436,츄엣 (2.5kg),25
437,잔두야헤이즐넛초콜릿,25
438,잔두야헤이즐넛아몬드페이스트초콜릿,25
439,할로윈 어쏘티드 초콜릿,25
440,잇츠마이라이프 유기농 헤이즐넛 밀크 듀오초콜릿 스프레드,25
441,티라미수크림밀크프랄린,25
442,헤이즐넛크림밀크프랄린,25
443,솔티드크림&크런치카라멜밀크프랄린,25
444,헤이즐넛크림&크런치카라멜밀크프랄린,25
445,둠레 오리지널 초콜릿 (403748),25
446,둠레 바나나 초콜릿 (407322),25
447,레드글로브,25
448,킷캣 믹스인 400g 91970734,25
449,밀크크림화이트프랄린,25
450,카푸치노크림밀크프랄린,25
451,헤이즐넛크림다크프랄린,25
452,크리스마스프랄린,25
453,헤이즐넛크림시리얼밀크프랄린,25
454,트윅스 펀사이즈 (10139855),25
455,스니커즈 펀사이즈 (10139828),25
457,화이트 초콜릿 슈가 쿠키,25
458,얼티밋 몰트 밀크 볼,25
459,씨솔트 초콜릿 몰트 밀크 볼,25
460,트리플 초콜릿 토피,25
465,헤이즐넛 필링 다크 초콜릿 (401835),25
466,헤이즐넛 필링 다크 초콜릿 (407281),25
468,크런치 볼 1.3kg,25
470,라떼 마키아토 프랄린,25
471,골든 콜렉션 파인 벨지언 초콜릿,25
472,햄릿 초코 위드 헤이즐넛 필링,25
473,비앙카 오리지날 트러플 (골드),25
474,비앙카 다크 트러플 (tin),25
475,산테 뮤즐리 크런치바 (바나나맛),25
476,몰티저스(440g),25
477,비앙카 다크 트러플,25
478,비앙카 오리지날 트러플 (175g),25
479,헤이즐넛 초콜릿 크리스피,25
480,초콜릿 카라멜 크리스피,25
482,밀크 초콜릿 위드 오렌지 크런치 아몬드 카라멜 센트리(3200903),25
483,킷캣 미니,25
484,벨지안 초콜릿 패션,25
488,피엔초코,25
490,신비 고스트 초코퐁,25
491,투바나 (3000g),25
492,오트초코 초콜릿맛,25
493,벨지안 씨쉘(중),25
494,바치 라테 밀크,25
496,셀렉션 크리스피 라떼,25
497,위토스 어쏘티드 프랄린 쿠보,25
498,셀렉션 크리스피 폰덴테,25
499,셀렉션 크리스피 헤이즐넛,25
501,벨지안 초콜릿 너츠 앤 레이진,25
502,시모아 씨 쉘즈,25
503,킷캣 미니 92290734,25
504,엠 앤드 엠즈 밀크 [10172183],25
506,벨지안 초콜릿 바닐라,25
507,엠 앤 엠즈 밀크 [10163531 - 3kg],25
508,초콜릿 트러플 필드 다크 초콜릿,25
509,벨지안 초콜릿 트뤼플 판타지,25
510,벨지안 초콜릿 디럭스 프랄린,25
511,벨지안 초콜릿 디럭스 시쉘,25
512,캐러멜향크링글스,25
513,캐러멜향산타,25
514,초코베어 초콜릿맛,25
515,초코베어 밀크초콜릿맛,25
516,매지컬 캐러셀 어쏘트먼트 13개입 (201011),25
517,매지컬 캐러셀 크리스마스 트리 박스 10개입 (201014),25
518,킷캣 감귤,25
519,엠앤엠즈 초콜릿,25
520,엠앤엠즈 스페클드 에그모양,25
521,엠앤엠즈 허니콤,25
522,프랄린 크리스피 헤이즐넛,25
523,프랄린 크리스피 라떼,25
524,밀크 초콜릿 위드 크런치 아몬드카라멜(3199707),25
525,키리나코코아필링,25
526,벨지언 치즈케이크 필링 초코 바이츠,25
527,커클랜드 시그니춰 크레프스,25
528,피넛 앤 카라멜 초코바,25
529,비스킷 앤 카라멜 초코바,25
530,타야스 시리얼 앤 코코넛 플레이커,25
531,타야스 시리얼 앤 헤이즐넛 플레이커,25
533,엠 앤 엠즈 밀크 펀사이즈 크리스마스(311.9g) (10131031 ),25
540,엠 앤 엠즈 밀크 펀사이즈 크리스마스 (10131031),25
541,위토스 셀렉션 크리스피,25
543,크리스피 밀크초콜릿,25
544,크리스피 밀크초콜릿 오렌지향,25
545,크리스피 다크초콜릿,25
546,헤이즐 스틱,25
547,크런치 클라우드 밀크초콜릿 베리믹스,25
548,크런치 볼,25
549,초코버터샌드,25
551,크런치 클라우드 밀크초콜릿 뮤즐리,25
553,커피빈믹스초콜릿,25
557,밀크초콜릿헤이즐넛,25
561,킷캣 믹스인 400g,25
565,로아커 초콜릿 클래식 화이트(5100g),25
566,스니커즈 땅콩 펀사이즈 (10119905-5kg),25
568,프랄린 크리스피 밀크,25
574,쥐방울멜티키스밀크초코볼,25
575,엑스원 캐러멜 타르트 (1731),25
576,리터 스포트 미니 초콜릿,25
578,베스트 셀렉션 어소티드 쿠키,25
582,몰티저스초코볼,25
563,아사이퓨어,25
596,치즈롤빵,25
602,마드레느,25
612,밀감머핀,25
647,진한 쇼콜라 롤케익,25
655,달고나커피맛 꼬북팡,25
656,러블리우유롤롤,25
657,버터스틱브런치,25
658,빅트위스트,25
661,자이언트초코우유롤,25
690,연유브레드,25
693,펭러뷰 쇼콜라케익,25
700,빅실키빵 딸기잼&마가린,25
725,쌀스콘(초코칩),25
726,쌀스콘(플레인),25
727,오레오브라우니,25
728,쌀피자빵,25
736,바나나오믈렛,25
744,화이트롤,25
747,로투스비스코프생크림케익,25
754,당근케이크,25
761,호두시나몬스콘,25
763,건포도스콘,25
770,쵸코칩 머핀M,25
828,제주 녹차 오름 바움쿠헨,25
837,쫀득롤케익 그린티,25
838,쫀득롤케익 멜론,25
839,쫀득롤케익 복숭아,25
891,쁘띠옥수수찰빵,25
903,연유쏙카스테라,25
904,초코쏙롤케이크,25
974,딸기요거트컵케익,25
7,밤콘 소프트,25
11,고소한땅콩샌드,25
13,달콤한갈릭소보로,25
15,모카케익,25
35,주종발효 단팥크림빵,25
48,목초(木醋)란으로 만든 핑거스틱,25
50,롱 파운드케익,25
52,카스테라 롤,25
56,순수(秀) 우유 후레쉬번,25
61,아시나요 케익,25
62,주종발효단팥크림빵,25
75,내가맛스타,25
85,띠띠뽀띠띠뽀 휭거마드레느,25
93,오리지널머핀,25
99,앙팡마들렌,25
108,초코가 달콤한 시간,25
109,롱패스츄리,25
119,실키파운드케익,25
139,스위티혼당패스트리,25
140,스트로베리데니쉬,25
141,연유스틱빵,25
145,빅패스츄리,25
147,주종발효 카스타드소보루,25
148,카카오초콜릿스콘,25
151,밀크후레쉬팡,25
183,콰트로 치즈머핀,25
224,미니클래식스콘,25
238,무지개케이크,25
241,초코머핀,25
248,쇼콜라티라미수,25
256,갈릭소보로,25
257,쿠키티라미수,25
272,쿠앤크오믈렛,25
278,쫀득찰떡롤 믹스,25
285,쫀득찰떡롤 플레인,25
296,애플맛케익,25
299,쫀득롤케익 플레인,25
310,갈릭 바게트,25
325,옥수수맛케익,25
334,빅초코칩머핀,25
338,딸기맛카스테라,25
361,큰마들렌,25
363,쫀득롤케익 초코,25
370,쁘띠샌드-트리오,25
393,일빵빵 파운드케이크,25
405,파리)초코가 달콤한 시간,25
407,도라에몽 달콤슈크림만쥬,25
413,우유크림카스테라,25
427,생크림카스테라 딸기,25
432,생크림카스테라 화이트,25
438,인절미토스트,25
449,건포도스콘,25
462,번트치즈케이크,25
463,호두시나몬스콘,25
471,초코크림카스테라,25
472,시나몬멜츠(소),25
473,딸기크림카스테라,25
478,크리스피 단팥 쫀득볼,25
479,크리스피 치즈 쫀득볼,25
482,하림 모짜렐라 치즈볼,25
495,녹차초코마블 파운드,25
496,레드벨벳 파운드,25
506,토마토바질 파운드,25
525,무지개케이크,25
527,쿠앤크오믈렛,25
547,바나나오믈렛,25
548,후르츠칵테일케익,25
568,빅 땅콩샌드,25
579,크림치즈 미니식빵,25
580,후레쉬건포도머핀,25
589,크고 고소한 소보루,25
595,더커진 슈크림&크림빵,25
613,진한 쇼콜라 브라우니,25
634,호두파운드,25
641,초코퐁당 딸기케익,25
660,로투스 비스코프 크림스틱빵,25
666,흑미블루베리크림빵,25
698,초코머핀,25
699,블루베리머핀,25
719,고소한옥수수크림소보루,25
724,크림치즈 소보루,25
731,초코청크케익,25
741,에그커스타드미니식빵,25
750,맛자랑,25
779,호박앙금페스츄리,25
810,블루베리 쌀머핀,25
823,녹차 쌀머핀,25
836,마스카포네 초코 카스테라,25
838,단호박 무화과 아침밥 비건 스콘,25
846,초코 초코칩 아침밥 비건 스콘,25
862,빨미까레,25
867,쇼콜라 브라우니,25
897,더블버터스콘,25
917,해님달님케익,25
967,초코듬뿍10결데니쉬식빵,25
24,델리스오쇼콜라,25
25,단호박케익,25
50,오레오우유케이크,25
51,당근케이크,25
52,부드러운크림가득카스테라,25
55,말차가또쇼콜라,25
56,뉴욕치즈타르트,25
58,밀크티가또쇼콜라,25
60,밀크카라멜케이크,25
61,번트치즈케이크,25
62,오페라케이크,25
106,연유크림모카소보로,25
115,크로넛,25
133,플레잇 베이커리 더블치즈베이글,25
231,미니파운드,25
235,베네치아 스콘,25
238,플레인 스콘,25
240,리얼브라우니,25
332,도깨비핫도그,25
413,치즈머핀,25
478,구피와플,25
663,허니버터 브레드,25
673,초코칩머핀,25
676,호두머핀,25
679,치즈맛 머핀,25
681,호박머핀,25
712,크랜베리스콘N,25
713,얼그레이스콘,25
720,플레이쿠키,25
855,네니아 우리밀로만든 초코머핀,25
872,다인꿀빵,25
876,생 도너츠,25
878,우리밀쿠키클레이셋트,25
920,미니 초코머핀,25
921,연유팥앙금빵,25
933,아몬드 미니크로와상,25
14,한입파운드 피스타치오,25
25,퀸아망,25
26,아몬드파운드케익,25
27,초코칩파운드케익,25
30,허니버터비스켓,25
48,초코 빼곡히,25
73,무농약 우리밀로 만든 유자마들렌,25
74,무농약우리밀로 만든 유자머핀,25
75,무농약우리밀로 만든 쵸코머핀,25
88,레몬파운드,25
96,자연드림마늘빵,25
296,발타자올리브,25
329,파네토네,25
351,슈톨렌,25
385,장원급제빵,25
389,앙치즈볼(가열식품),25
402,고구마타르트,25
432,나눠먹는 땅콩크림빵,25
452,딸기잼파이,25
461,미니슈크림파이,25
482,소보루,25
528,구움과자SET,25
533,프리미엄쇼콜라파운드,25
539,요리하다 모짜치즈볼,25
540,크리스피 모짜&크림 치즈볼,25
547,스윗허그 호두가득 타르트,25
556,따순기미 바삭촉촉 마늘스틱,25
582,크럼블머핀SET,25
590,생크림탕종식빵,25
594,베리베리크림치즈베이글,25
596,콘브레드,25
603,맛도라,25
604,김맛스낵,25
605,봉봉스낵,25
613,NEW크랙커,25
614,NEW튀김건빵,25
615,NEW러브볼,25
619,통밀참깨쿠키,25
620,통밀땅콩쿠키,25
621,통밀들깨쿠키,25
625,화이트하임,25
626,쵸코하임,25
637,누룽지쌀과자,25
638,혜성마카로니,25
640,칼라대롱과자,25
641,콘칩,25
652,생강맛스낵,25
655,김맛나스낵,25
658,화이트로드,25
659,고구마마카롱,25
662,킹카롱 카시스베리,25
663,킹카롱 요거트크림치즈,25
664,킹카롱 초코,25
665,충주 사과 팝콘,25
667,추억의콩고물,25
668,바다큐브,25
670,크랜베리오란다,25
671,땅콩오란다,25
675,복애플아몬드 잼볼쿠키,25
676,수제약과 선물세트,25
677,구워만든 곡물그대로21,25
678,구워만든 고소한 감귤 곡물바,25
679,구워만든 고소한 백년초 곡물바,25
682,김맛스낵,25
684,왕소라형과자,25
685,왕고구마형스낵,25
693,예쁜이콘,25
698,김맛나,25
699,오란다,25
700,고구마형과자,25
703,해삼형 과자,25
706,다바오바나나칩,25
711,허니꿀꽈배기,25
712,달콤한한입꽈배기,25
713,달콤한한입쌀대롱,25
714,떳다신떡볶이스낵,25
716,참꽈배기,25
717,참아리랑짱,25
718,참생강대롱,25
719,우리밀 대추약과,25
720,쿠키크럼,25
721,쿠키파우더,25
731,마카로니(칼라),25
732,통밀오곡쿠키,25
733,통밀크래커,25
736,치즈샌드,25
737,뽀또치즈타르트,25
738,참크래커,25
739,쿠크다스화이트토르테,25
740,쿠크다스비엔나커피,25
741,옹골진오곡쿠키,25
744,체다치즈볼,25
746,인절미스낵,25
747,빠다코코낫볼,25
748,바베큐볼,25
749,애플파이,25
753,엄마손인절미쌀과자,25
756,수제마블링쌀쿠키,25
757,브라우니쌀쿠키,25
764,마카로니스낵,25
767,참소라형과자,25
768,델로스 카푸치노,25
773,파래전병,25
775,옥수수사브레쿠키,25
777,블랙한입크리스피,25
778,21곡 한입 크리스피,25
779,초코칩 쿠키,25
781,메가팝콘(Mega Popcorn) 카라멜팝콘,25
782,33한 체다치즈 팝콘,25
783,카라멜 글레이즈드 팝콘,25
785,올미약과,25
798,땅콩와다닥,25
803,우리쌀인절미,25
804,선데이치즈볼 오리지널 그랜드,25
805,닭다리 스낵,25
806,꿀깨 꽈배기,25
807,당을줄인맛짱,25
808,크라운못말리는신짱,25
809,HANARO굿 하나로짱,25
810,HANARO 굿 갈릭새우칩,25
812,당첨돼지,25
817,아몬드 카라멜 크리스프,25
818,카라멜 팝콘,25
826,생강맛과자,25
827,추억의꺼벙이,25
828,오란다기지,25
829,신콩칩스낵,25
830,뚱감자,25
831,쿠키 스푼 치즈,25
832,쿠키 스푼 멀티그레인,25
833,올인원 누가크래커 32P,25
834,코인 올인원 누가크래커,25
835,패밀리 기프트 F2,25
837,새콤유자 킹카롱 쿨,25
838,우리밀 알밤약과,25
840,설화,25
841,콩가루집안에서 태어난 인절미과자,25
842,참한입인절미,25
843,감자톡 허브솔트맛,25
844,감자톡 매콤달콤맛,25
845,땅콩오란다,25
847,땅콩블랙쿠키,25
849,따순기미 수박러스크,25
851,딸기 크리스피롤,25
854,튼튼칼슘 롤,25
855,구워만든 곡물그대로21 대추,25
856,구워만든 곡물그대로21 자색고구마,25
857,순창 블루베리 가득 크리스피롤,25
858,온리프라이스 크리스피롤 미니 초코,25
859,핑크퐁 까꿍,25
860,온리프라이스 국내산 21곡 크리스피롤 미니 딸기,25
861,감자속감자 버터구이알감자맛,25
862,꼬깔콘군옥수수맛,25
863,도리토스나쵸치즈맛,25
864,꼬깔콘매콤달콤한맛,25
865,더욱 달콤하고 바삭해진 엄마손파이,25
866,도리토스 갈비천왕치킨맛,25
867,꼬깔콘 버팔로윙맛,25
868,소리까지맛있다 군옥수수맛 꼬깔콘,25
869,꼬깔콘 치먹스파이시맛,25
870,해태 사브레,25
874,MEGA CHIPS 콘칩,25
875,MEGA CHIPS 짱,25
876,MEGA CHIPS 버터갈릭새우칩,25
877,참소라형과자,25
878,제트콘,25
879,순수우리쌀 쌀로별 누룽지맛,25
880,순수우리쌀 쌀로별 오리지널,25
881,쌀로별 인절미를 만난 라이스칩,25
882,카라멜 메이플콘,25
883,뉴짱,25
884,쌀로만든 미니약과,25
885,울트라짱,25
886,빠삭빠삭게,25
887,이천쌀로 만든 미니 약과,25
888,한입참생강대롱,25
889,우리쌀미니약과,25
894,미니꿀약과,25
895,바닐라웨하스 미니,25
896,국산 딸기를 넣은 딸기 웨하스(Wafer Cookie (Strawberry)),25
897,온리프라이스 한입에 쏙 미니 딸기웨하스,25
898,온리프라이스 한입에 쏙 미니 바닐라웨하스,25
899,딸기웨하스 미니,25
900,바닐라라떼 웨하스 미니,25
901,딸기라떼 웨하스 미니,25
902,온리프라이스 한입에 쏙 미니 메론웨하스,25
903,하나로 통 곡물 크래커,25
904,바닐라 미니 웨하스,25
905,딸기 미니 웨하스,25
906,온리프라이스 한입에 쏙 미니 파인애플 웨하스,25
908,그랑쉘 사과,25
909,제주오메기떡파이,25
910,오리지널 제주감귤파이,25
912,유자치즈케익,25
913,초코칩쿠키,25
914,아몬드크랜베리,25
915,크랜베리쿠키,25
916,가나슈쿠키,25
917,구운 다크초코칩쿠키,25
918,화이트버터쿠키,25
919,셀레브르쿠키(대),25
920,골든쿠키세트,25
921,바게트러스크,25
926,추억의 통밀 영양바,25
927,추억의 옛날 영양바,25
931,이즈니 휘낭시에,25
933,크라운산도스윗밀크,25
934,크라운산도딸기크림치즈,25
935,하임블라썸,25
936,스키피땅콩버터샌드위치쿠키,25
937,쿠크다스블라썸,25
938,녹차를 사랑한 수제쿠키,25
939,디스이즈치즈볼,25
940,딸기잼쿠키,25
941,코코넛로쉐,25
948,튈 코코,25
953,츄러스뻥터져,25
954,퓨처비건쿠키,25
955,정성채운쌀쿠키(종합),25
956,초코칩쿠키,25
957,해바라기쿠키,25
958,원형쿠키,25
959,호랑이쿠키,25
964,델로스 오리지날,25
965,고구마형과자,25
966,플랑,25
967,왕소라형과자,25
968,플랑 오렌지,25
969,카페비스킷,25
970,제주감귤타르트,25
972,부드러운 계란과자,25
973,핫베이컨칩,25
974,꼬소하니,25
975,온리프라이스 버터갈릭&어니언 팝콘,25
976,디저트북,25
980,우리밀버섯쿠키,25
981,고소한 맛짱,25
982,바삭한 콘칩,25
983,HANARO굿 나쵸칩 오리지널,25
984,HANARO굿 나쵸칩 갈릭치즈맛,25
985,NH 통감자 고로케맛,25
986,NH 통감자 간장와사비맛,25
987,참콘칩 구운옥수수맛,25
988,MIZZI(미찌) 꿀깨 꽈배기,25
989,MIZZI(미찌) 바삭칩,25
990,MIZZI(미찌) 바삭한 치즈볼,25
991,고소한 맛짱(달콤고소한맛),25
992,담백한 통감자(더블치즈맛),25
993,바삭하게 맛있는 나쵸칩,25
994,달링스낵 콘포타쥬맛,25
5,쌀인절미쿠키,25
6,쌀마약쿠키,25
8,허니버터감자랑그드샤,25
9,구데타마랑그드샤,25
10,허니뻥이요,25
11,이즈니)미니피넛버터쿠키,25
12,곰곰 클레이 쿠키,25
13,뻥이요 치즈,25
14,뻥이요 카라멜,25
22,소라형과자,25
82,史 오란다,25
98,우리밀 마늘빵,25
105,우리밀 단호박 쿠키,25
176,혜성커피칩,25
183,크런치 코코넛,25
184,오트밀 에이드,25
185,쇼콜라 아몬드,25
186,월넛브라운,25
187,아띠볼,25
251,하트쿠키,25
345,유자오란다,25
401,마늘두부스낵,25
593,구워만든 곡물 그대로21 초코,25
632,국산콩 두부과자,25
754,갈릭바게트,25
854,마카로니 과자,25
862,꼬마웨하스딸기맛,25
865,교동약과,25
867,로즈마리쿠키,25
871,우리밀 초코칩 쿠키,25
906,인디팝콘 패밀리팩,25
907,인디카라멜팝콘,25
912,피칸전병,25
925,미니 프레첼 와사비맛,25
983,코코넛 쿠키,25
986,오손도손까치맘,25
987,도란도란도라지,25
988,엄콩,25
999,두부과자,25
7,밤약과,25
35,아몬드 쿠키,25
63,미니마카로니,25
74,칙촉,25
79,simplus 트위스트,25
84,simplus 콘칩,25
103,꼬마웨하스바닐라맛,25
107,한입크기 오란다,25
108,추억의 김맛나,25
112,서주 버터와플,25
126,검은깨쿠키,25
127,양파쿠키,25
128,단호박쿠키,25
129,유자쿠키,25
130,딸기쿠키,25
131,블루베리쿠키,25
132,오렌지쿠키,25
133,크랜베리쿠키,25
144,말년튀김건빵,25
152,우리밀 호두쿠키,25
153,씨튼우리밀 마드레느,25
154,우리밀 검정콩 쿠키,25
159,우리밀 통밀 크래커,25
160,우리밀 초코아몬드,25
197,고르곤졸라소프트콘&까망베르맛,25
203,아몬드쿠키,25
226,바사삭피칸,25
232,초코쿠키,25
236,다쿠아즈 3종세트,25
237,마카롱 5종세트,25
263,소이빈두부스낵,25
267,팡팡 프레첼,25
295,초코마카롱,25
368,미니 코코 크런치,25
392,퍼시픽초이스 카라멜&멀티그레인 팝콘,25
393,뉴 인디팝콘 패밀리팩,25
437,미니아몬드,25
447,고소한 한입 인절미,25
450,미니 프레첼 매콤한비프맛,25
451,소프트인절미스낵,25
465,오리지널 보더칩,25
466,나쵸칩 오리지널,25
467,나쵸칩 할라피뇨맛,25
468,나쵸칩 비프화이타맛,25
469,사워크림 & 어니언맛 보더칩,25
470,쌀떡볶이,25
526,코코넛샤브레,25
529,모카샤브레,25
530,슈가샤브레,25
531,코코넛쿠키,25
625,소소생활 - 소소 초코바,25
629,모카링,25
632,현미치즈사브레,25
633,현미얼그레이사브레,25
673,한입우니바삭쿠키,25
675,한입통밀모카쿠키,25
676,한입통밀레몬쿠키,25
677,한입통밀참깨쿠키,25
680,쥬쥬베리 수제대추잼쿠키,25
681,쥬쥬베리 수제대추크랙쿠키,25
692,라이스 비스킷 인절미,25
693,수(手)모카몬드쿠키,25
695,검은깨쿠키,25
696,초코쿠키,25
697,초코칩쿠키,25
698,쌀엔고구마쿠키,25
712,바베큐맛스낵,25
716,파스타칩 머쉬룸크림맛,25
717,치킨팝 땡초찜닭맛,25
719,치즈뿌린 치킨팝,25
734,버라이어티쿠키세트,25
743,7곡 딸기롤 과자,25
767,cw청우 오징어 땅콩,25
769,치토스매콤달콤한맛,25
770,칙촉 더블초코,25
773,아!그칩 랜치토네이도맛,25
774,아!그칩 치즈볼케이노맛,25
779,도리토스 마라맛,25
802,뻥이요,25
805,YOU US 뻥이요,25
808,Home plus 쌀떡볶이,25
810,쌀누룽지스낵,25
812,HEYROO 김두부스낵,25
813,버터콘,25
814,한입참누룽지스낵,25
815,고소한치즈스낵,25
822,단짠 단짠 양파맛 새우칩,25
824,고소한 짱이야,25
825,트러플 감자칩,25
826,히말라야 핑크솔트 감자칩,25
827,구운양파맛 감자칩,25
830,달콤누룽지스낵,25
832,콘스낵,25
833,마늘맛콘스낵,25
834,추억의오란다,25
837,달콤한 소라형과자,25
841,쌀로별 김을 만난 라이스칩,25
845,도도한나쵸 살사소스맛,25
851,신당동1번지원조떡볶이,25
852,한입꼬마약과,25
853,쌀로만든대롱과자,25
855,달콤한 대롱과자,25
856,신나는 뉴짱,25
858,신당동 원조 쌀떡볶이 스낵,25
862,호정가 미니약과,25
888,우리밀곡물와플,25
890,벨기에 전통방식으로 만든 메이플 와플,25
894,참깨와플,25
895,고소한 치즈봉,25
896,우리밀 참깨봉,25
897,달콤한 바닐라 웨하스 미니,25
898,달콤한 딸기 웨하스 미니,25
899,미니웨하스딸기990,25
902,미니웨하스바닐라990,25
906,D Project 카라멜&솔트 미니웨하스,25
912,마렝고,25
913,아꾸뿔레,25
920,계란과자,25
922,고소한 계란과자,25
926,진한초코칩쿠키,25
927,블랙초코쿠키,25
929,칩스인팝,25
945,허쉬초콜릿 베리쿠키,25
948,칠리콘스낵,25
950,우리쌀 인절미 스낵,25
951,검은콩 인절미 스낵,25
952,서주미니웨하스바닐라맛,25
953,서주미니웨하스딸기맛,25
956,미니 웨하스 딸기맛,25
957,서주 허쉬 초코 와플,25
959,서주허쉬초코웨하스미니,25
966,초코쏙초코칩쿠키,25
977,하비스트 1984,25
985,크리스피롤 21곡,25
986,하비스트 달콤고소,25
18,참깨약과,25
19,흑깨약과,25
26,브라우니쿠키,25
36,우리밀오트밀쿠키,25
92,온리프라이스 바나나콘,25
106,우리쌀로 만든 촉촉한 아몬드 오란다,25
107,우리쌀로 만든 촉촉한 크랜베리 오란다,25
154,전설의 쌀쿠키 초코,25
301,땅콩으로 버무린 카라멜콘,25
304,발효스틱건빵,25
308,핫베이컨칩,25
316,인절미맛 팝콘,25
329,오프라이스 오리지널 버터팝콘,25
334,오프라이스 카라멜맛 팝콘,25
335,신선도원 콘소메맛 팝콘,25
336,신선도원 버터갈릭 팝콘,25
345,darda by 커널스 한입뻥칩 자색고구마맛,25
346,트러플 치즈 팝콘,25
347,흑당 팝콘,25
357,벌터솔트팝콘,25
358,유미의 치즈맛 감자칩,25
359,유미의 칠리맛 감자칩,25
364,로맨틱 믹스,25
365,빠다 팝콘,25
368,HEYROO 더블카라멜 팝콘컵,25
370,버터&솔트 팝콘,25
372,ONLY price 고구마 과자,25
373,ONLY price 새우과자,25
436,동물아몬드,25
438,동물레몬,25
